timestamp,amount,caller,amountFiat,date
1638068382000,0.05,0x75a24f977a7978e7e1b410863fd601fc31742375,214.50459312682005,11/27/2021, 9:59:42 PM
1638068345000,0.00000248,0x373f80b157beff8f22da76da30086bb617331698,0.010639427819090275,11/27/2021, 9:59:05 PM
1638068345000,0.05,0x45bb98f70f7346cb6496bdd4e1e500c19fa2a3b9,214.50459312682005,11/27/2021, 9:59:05 PM
1638068271000,0.1,0x97caf5f02c4162d37ef051b6c1e250f412e574d8,429.0091862536401,11/27/2021, 9:57:51 PM
1638068250000,0.005,0xf8f1e33fd68be886c9638a636a2ef716801383a4,21.450459312682007,11/27/2021, 9:57:30 PM
1638068234000,0.00001858,0x45bb98f70f7346cb6496bdd4e1e500c19fa2a3b9,0.07970990680592634,11/27/2021, 9:57:14 PM
1638068128000,0.05,0xa05e49bcb894197f35aaee6e85fc3a432f14016c,214.50459312682005,11/27/2021, 9:55:28 PM
1638068095000,0.1,0x57f1e19db65960f7e59a426b763f62a21a536141,429.0091862536401,11/27/2021, 9:54:55 PM
1638067847000,0.2,0x727b7565a8169699755e39b8b100eefe423aef90,858.0183725072802,11/27/2021, 9:50:47 PM
1638067844000,0.05,0xe18de8a04ce7726ae932ef49adae208c92472b7f,214.50459312682005,11/27/2021, 9:50:44 PM
1638067536000,0.05,0xdcb164e6715e52a91b890a84fbded0db0886d345,214.50459312682005,11/27/2021, 9:45:36 PM
1638067506000,0.35,0xda6ddf2b491a7d8f689cadba67b3fe3ba42c3225,1501.5321518877404,11/27/2021, 9:45:06 PM
1638067462000,0.2,0xd5a191afe4c240f2ed31049aacaf5eba4112e041,858.0183725072802,11/27/2021, 9:44:22 PM
1638067236000,0.05,0xf7c965603f9d035a5253df032e14190a748bdc9c,214.50459312682005,11/27/2021, 9:40:36 PM
1638067050000,0.1,0x7880298866bbb2dffaf8f73f015c4a4dd05c00eb,429.0091862536401,11/27/2021, 9:37:30 PM
1638066963000,0.1,0x9cd6861a1095f23afd8ea9e39151a8bf35beb692,429.0091862536401,11/27/2021, 9:36:03 PM
1638066902000,0.005,0xb2ae886c92056b64eb8844d2a86341a287098d58,21.450459312682007,11/27/2021, 9:35:02 PM
1638066800000,0.3,0x87daabe4555854d74ba2ddf0eb859ff443e1f50a,1287.0275587609203,11/27/2021, 9:33:20 PM
1638066604000,0.1,0x597b88043b121fa9efb1b0f3f94e61756324cd85,429.0091862536401,11/27/2021, 9:30:04 PM
1638066548000,0.05,0x2daf6d6e79ec7ede3a135269e102c4a73ad3b79b,214.50459312682005,11/27/2021, 9:29:08 PM
1638066548000,0.05,0x2daf6d6e79ec7ede3a135269e102c4a73ad3b79b,214.50459312682005,11/27/2021, 9:29:08 PM
1638066484000,0.1,0x8874470f7a5a6485ad1abf163399bbed0eacc663,429.0091862536401,11/27/2021, 9:28:04 PM
1638066097000,1,0xa78d3d1bbf60c195ecce31d47888fc52bd59b08e,4290.091862536401,11/27/2021, 9:21:37 PM
1638066097000,3,0x207ec3c3bcc212a5d672677764c0a28d5aba7ddb,12870.275587609203,11/27/2021, 9:21:37 PM
1638065794000,0.028,0x92313bf0690ecf036d0d61e9e2303ea900f9b1bd,120.12257215101923,11/27/2021, 9:16:34 PM
1638065571000,0.1,0x5e9db173843d4bd2d9e275627d20ca402a6259b3,429.0091862536401,11/27/2021, 9:12:51 PM
1638065312000,1,0xed283de7a58918dd3d43127b3df034990eb94063,4290.091862536401,11/27/2021, 9:08:32 PM
1638065012000,0.05,0x915e4a5a70eb341e540a40a0629fd880e5861ba8,214.50459312682005,11/27/2021, 9:03:32 PM
1638064981000,0.1,0xd9293636ee3aa663fc563adb0912b0705dafb62c,429.0091862536401,11/27/2021, 9:03:01 PM
1638064454000,0.1,0x2d07a5c1cc4cb334a830adcebaf139bd513c45a2,429.0091862536401,11/27/2021, 8:54:14 PM
1638064351000,0.2,0x383d821f654b48dce2a7829622d807d895a68011,858.0183725072802,11/27/2021, 8:52:31 PM
1638064184000,0.1,0xd3c76745e9427a75670ca07b6d233815ade82d3b,429.0091862536401,11/27/2021, 8:49:44 PM
1638064118000,0.3,0x4d32d5831b2ba36cbafd97a20c6eac8cbeef4398,1287.0275587609203,11/27/2021, 8:48:38 PM
1638064018000,0.1,0xd2d90446785e82c1985f45ba5f669a906e6adec6,429.0091862536401,11/27/2021, 8:46:58 PM
1638063533000,0.97929089,0xd8a667312d5260f12a306ae7730c754d938da86c,4201.24787824503,11/27/2021, 8:38:53 PM
1638063271000,1.98,0xc5294048dca7733ac3da37fb325da4f469dadc9e,8494.381887822074,11/27/2021, 8:34:31 PM
1638063195000,0.1,0xe11ca6a5ce0e23eb073c298fff6176d316b734b7,429.0091862536401,11/27/2021, 8:33:15 PM
1638063195000,0.12,0x20156c0fff2bf35870e095b07dc847eddd80c687,514.8110235043681,11/27/2021, 8:33:15 PM
1638063056000,0.1,0x2f354ada47174376a144b74059551f6adc6b1427,429.0091862536401,11/27/2021, 8:30:56 PM
1638062771000,0.2,0xa2da61904f8927b64d349a201b0393c7d0b7a59a,858.0183725072802,11/27/2021, 8:26:11 PM
1638062721000,1,0x4592d8acc77fa1e2bd192fdb5d5158ae93d843b6,4290.091862536401,11/27/2021, 8:25:21 PM
1638062655000,0.12,0x0fef42b672ea118588868f29c4a0a2e59d7edfc5,514.8110235043681,11/27/2021, 8:24:15 PM
1638062521000,0.02,0x4b26d62003eae5d14b689eccc583ac0a75713eeb,85.80183725072803,11/27/2021, 8:22:01 PM
1638062521000,0.2,0x5d61c124a8028aee2706e8fecf18f563e2c86bc0,858.0183725072802,11/27/2021, 8:22:01 PM
1638062034000,0.48964544,0xd8a667312d5260f12a306ae7730c754d938da86c,2100.6239176720555,11/27/2021, 8:13:54 PM
1638061902000,0.1,0x59114c727145752c9e67f25aa353b7342e084cac,429.0091862536401,11/27/2021, 8:11:42 PM
1638061654000,0.2,0x25e78a42351bc6eb4aa69da0d2f8eddf5fedab38,858.0183725072802,11/27/2021, 8:07:34 PM
1638061481000,0.2,0x948fdc940a5cfc4179027daa319af0a7e4135766,858.0183725072802,11/27/2021, 8:04:41 PM
1638061268000,1,0xa0e41d8ae5b729a05210cba547463c2aa0e39bae,4290.091862536401,11/27/2021, 8:01:08 PM
1638061268000,1.5,0xa0e41d8ae5b729a05210cba547463c2aa0e39bae,6435.137793804602,11/27/2021, 8:01:08 PM
1638060891000,0.1,0xa5b96927e16652578a756e907b7969aa85d66093,429.0091862536401,11/27/2021, 7:54:51 PM
1638060383000,0.03,0x3511748c00b6b2dd9f77c1141cec9c0bd7ada5be,128.70275587609203,11/27/2021, 7:46:23 PM
1638059819000,0.01,0xbf2c07e0ab935fddc48be965b71f4c8e5f67cf38,42.900918625364014,11/27/2021, 7:36:59 PM
1638059578000,0.1,0x6880e413f437eabb3d36d35a257bb6ed101c991c,429.0091862536401,11/27/2021, 7:32:58 PM
1638057922000,1.66,0x613cc45da33d6ec1841a0dfceadce90e10ef6a01,7121.552491810426,11/27/2021, 7:05:22 PM
1638057294000,0.1,0xc91b750b2690b7218e45825763081b180369ba6d,408.4088485695956,11/27/2021, 6:54:54 PM
1638057024000,0.1,0x6ea21f3583de1c9542fa5eebe4362fa0aa80293c,408.4088485695956,11/27/2021, 6:50:24 PM
1638056938000,0.01,0x76e4f864bbeb60bee66ff5bbcd32decaf7fbde71,40.840884856959555,11/27/2021, 6:48:58 PM
1638056923000,0.19,0x19324f23cf8c5d4d23c0827f2f41e3dda2745d2a,775.9768122822315,11/27/2021, 6:48:43 PM
1638056715000,0.4,0x2f7b2d758bab45434a8c5628b200b1d49810bb3b,1633.6353942783824,11/27/2021, 6:45:15 PM
1638056686000,0.8,0x03b20e6251dec3e7a3bf24c419c2010196841b5e,3267.2707885567647,11/27/2021, 6:44:46 PM
1638056614000,0.1,0xd568e783994e1cec0262f3a9769f5b5cc03753e3,408.4088485695956,11/27/2021, 6:43:34 PM
1638054368000,0.05,0x074631095645e426e50b478d40301dd35e74f24c,204.2044242847978,11/27/2021, 6:06:08 PM
1638053945000,0.05,0xd4fd436787777f2afe7777cedfd25e3f0f272f19,204.2044242847978,11/27/2021, 5:59:05 PM
1638053178000,0.10929716,0x1b2cdecea1a5b82ec51b7aefc45c500da87f442d,446.37927267526857,11/27/2021, 5:46:18 PM
1638052876000,0.015,0x5db11ee7eadaa30f972c95653cc78e102f6a8d79,61.26132728543933,11/27/2021, 5:41:16 PM
1638052252000,0.03,0xd635df60ed523252dc9c687ec61391a83cbbb879,122.52265457087866,11/27/2021, 5:30:52 PM
1638051560000,1.1,0x45d29b661f9351abb53d3412ffe8852e6708f9d0,4492.497334265551,11/27/2021, 5:19:20 PM
1638051527000,0.1,0xc72b82e887039bbbc9e8670b4c08d19f29c585cd,408.4088485695956,11/27/2021, 5:18:47 PM
1638050049000,1,0xa94f9bfc8c74e444cb73e0c42a62cc3abfbbed77,4084.0884856959556,11/27/2021, 4:54:09 PM
1638049569000,0.44,0x2ffc84359f29e9ea66d39a4c5ea704b8a3ac0d28,1796.9989337062204,11/27/2021, 4:46:09 PM
1638049433000,0.02,0x64118c7c5d882d0e50166d250e15e10282f0cc99,81.68176971391911,11/27/2021, 4:43:53 PM
1638049037000,0.129235,0x31c1136190bc520a8434c2f4b04c62e3547116c6,527.8071754489167,11/27/2021, 4:37:17 PM
1638048894000,0.5,0x29d0653f629a8ea665a36e937323a10c8762141b,2042.0442428479778,11/27/2021, 4:34:54 PM
1638047758000,0.5,0xf7128274d8ec9d25694e34912beab3d4b2f50130,2042.0442428479778,11/27/2021, 4:15:58 PM
1638047631000,0.3,0x68dc7529653e02bbb56b1fe4d399d9b0e7858513,1225.2265457087867,11/27/2021, 4:13:51 PM
1638047299000,0.01,0x1a27a20b07d5b6eae292b73fc13193431f258cb4,40.840884856959555,11/27/2021, 4:08:19 PM
1638046947000,0.24,0xee48c7b0495f027922ffe70f26e20f8de19abb85,980.1812365670293,11/27/2021, 4:02:27 PM
1638046396000,2,0x418d5565a445d06bbfb26900c9c462b73756d124,8168.176971391911,11/27/2021, 3:53:16 PM
1638046396000,0.3,0x67c83d63cdb8b6f1419369f7039919f2d3ef5105,1225.2265457087867,11/27/2021, 3:53:16 PM
1638045663000,0.2,0xd8015579d04d3205c8a35244c7ce64b0bd6de822,816.8176971391912,11/27/2021, 3:41:03 PM
1638044868000,0.02,0xf1fd8f1e1cedf2e4a9c8db2793d0ab882d742759,81.68176971391911,11/27/2021, 3:27:48 PM
1638044865000,0.15,0xf4ce5bec4b427e567f9fe8318a1c540e419a5182,612.6132728543934,11/27/2021, 3:27:45 PM
1638044537000,1,0x7652beb8e09add1691aaee8c70970c7e4823dbbb,4084.0884856959556,11/27/2021, 3:22:17 PM
1638044397000,0.1,0x64f6df320ed6799e9bc392afaea5614294e53919,408.4088485695956,11/27/2021, 3:19:57 PM
1638043788000,1,0xe39354876e940b263613102488ad6bb9bce241d4,4084.0884856959556,11/27/2021, 3:09:48 PM
1638043055000,1.434,0x044e407836aa3bc79216ee2c19e092df482fa45b,5856.582888488,11/27/2021, 2:57:35 PM
1638043055000,2.2,0xd9ecf4f739504551af9ed0b837b59f49216361c8,8984.994668531102,11/27/2021, 2:57:35 PM
1638043036000,0.2,0xb00f46d5571999539f81f3e14f55b15b971706bc,816.8176971391912,11/27/2021, 2:57:16 PM
1638042970000,1,0x5477c67662a318f9081427006ace27b4d12e392d,4084.0884856959556,11/27/2021, 2:56:10 PM
1638042420000,0.1111,0x8c5c074e4008b32d9ba6079ba333f533c985bb35,453.7422307608207,11/27/2021, 2:47:00 PM
1638042311000,0.03,0x212afc508b90358dc1ef36df3f231707f4f2976f,122.52265457087866,11/27/2021, 2:45:11 PM
1638041381000,0.08,0x079c5be7129ec8a2a6ae2d6fc596182475312a1d,326.72707885567644,11/27/2021, 2:29:41 PM
1638041090000,0.06,0x4f8ee6e6ce4e3fd2dfdbdd011664fe257a67f47d,245.04530914175731,11/27/2021, 2:24:50 PM
1638040766000,0.05,0x4df10192a0acd6ceae486e5e9498de29983d053f,204.2044242847978,11/27/2021, 2:19:26 PM
1638040515000,0.04,0x1e6ce729cbe78e5b71b5c56c7f8f273dc9505cbe,163.36353942783822,11/27/2021, 2:15:15 PM
1638040234000,0.1,0x1c5f13231ed7cea99fe3bcf8dde84b04d7904e80,408.4088485695956,11/27/2021, 2:10:34 PM
1638039795000,0.15,0x21b231cae58717f996de51f519d4574a08d7b953,612.6132728543934,11/27/2021, 2:03:15 PM
1638039583000,0.5,0x465c349ac66dcd740ab42330704f04257551b4bd,2042.0442428479778,11/27/2021, 1:59:43 PM
1638039533000,10,0x14d8d5e882eb9c1773c00f87745e7ae7d9a48a62,40840.88485695956,11/27/2021, 1:58:53 PM
1638039533000,0.02,0x58f2fab17887b46da22e0feb0bcb9df07b6540c5,81.68176971391911,11/27/2021, 1:58:53 PM
1638039362000,0.1,0x36db42001dff3b0dc2655f686cddf5eac72dbc2a,408.4088485695956,11/27/2021, 1:56:02 PM
1638039207000,1,0x6329edd19fa8fa9afe7933193dcbf5a9331b632f,4084.0884856959556,11/27/2021, 1:53:27 PM
1638039190000,0.4,0x00173c4cb23e6d876fcb036ba954a2f9cfcafa19,1633.6353942783824,11/27/2021, 1:53:10 PM
1638038950000,0.025,0xeb1d2b113bbbc89b01634bc5a0280738e9a0f24d,102.1022121423989,11/27/2021, 1:49:10 PM
1638038896000,0.1,0xe91e46078c2682a5e6e164f8ad82f8e178c8f52d,408.4088485695956,11/27/2021, 1:48:16 PM
1638038869000,0.06252380952380952,0x63a2368f4b509438ca90186cb1c15156713d5834,255.3527705580376,11/27/2021, 1:47:49 PM
1638038761000,0.22,0x8b9e2d9d2e51c2b19f1edcc5dab9bf26786e6fc8,898.4994668531102,11/27/2021, 1:46:01 PM
1638038645000,0.009,0xb02ce7622e66f216e1a15bd10f1e5a10a3cffe2f,36.7567963712636,11/27/2021, 1:44:05 PM
1638038390000,0.158,0xb54ff408b77fa85f88d6eb7fb274d5f59da46a82,645.285980739961,11/27/2021, 1:39:50 PM
1638038240000,0.15,0x46ed091c42fb5ea2c6d7f491f1806e99dd817939,612.6132728543934,11/27/2021, 1:37:20 PM
1638038122000,0.012,0xa37f6c27c603619b729adce9849f2c4fcf79ad83,49.00906182835147,11/27/2021, 1:35:22 PM
1638038122000,1,0x6329edd19fa8fa9afe7933193dcbf5a9331b632f,4084.0884856959556,11/27/2021, 1:35:22 PM
1638038104000,0.25,0xd93d1d9ab6ef589f7428aa6f94fc89e1144c824a,1021.0221214239889,11/27/2021, 1:35:04 PM
1638038001000,0.5,0x77f167cdc43b967658eb8ae473f94402c1672986,2042.0442428479778,11/27/2021, 1:33:21 PM
1638038001000,0.07,0x333325ab919342b9a5697edc4aec865ea5687c1e,285.8861939987169,11/27/2021, 1:33:21 PM
1638037976000,1,0xd1587ed2f82b21875d9b0ef66a4f1e17262df825,4084.0884856959556,11/27/2021, 1:32:56 PM
1638037901000,0.39,0x90111e5eff22ffe04c137c2ceb03bcd28a959b60,1592.7945094214226,11/27/2021, 1:31:41 PM
1638037844000,0.193,0x00173c4cb23e6d876fcb036ba954a2f9cfcafa19,788.2290777393195,11/27/2021, 1:30:44 PM
1638037252000,0.15,0x753a4c00053678aeeb18199b0fe1adf21ccd738c,612.6132728543934,11/27/2021, 1:20:52 PM
1638036400000,0.22,0x5092678d89ed88a75f8ba906e1763d357d177531,898.4994668531102,11/27/2021, 1:06:40 PM
1638035930000,1.4433,0xd75ae4a6f1f27c5b119194b028e9312974832180,5894.564911404973,11/27/2021, 12:58:50 PM
1638035721000,0.15,0x081068d8216eecbe88936d579ec8ec416cb5300e,612.6132728543934,11/27/2021, 12:55:21 PM
1638035525000,0.5,0x563d27dd2e9f36157c658501222a7cb23f690c28,2042.0442428479778,11/27/2021, 12:52:05 PM
1638035459000,1,0xec4f4d76d062c042e27e160b5c0ff08ba154ed20,4084.0884856959556,11/27/2021, 12:50:59 PM
1638035371000,1,0x0fef682990c99003acf47cb9cd872b43544547c9,4084.0884856959556,11/27/2021, 12:49:31 PM
1638035111000,0.95,0x9f23568cc5e4677a74494702df84c77c1991d463,3879.8840614111577,11/27/2021, 12:45:11 PM
1638034996000,0.5,0xf28a865a8c4b62cf05d583b02dd658c0bef2307c,2042.0442428479778,11/27/2021, 12:43:16 PM
1638034915000,0.5,0xaf10bea514ac90d0cb51a186cae8eaaef78e0ae8,2042.0442428479778,11/27/2021, 12:41:55 PM
1638034833000,0.1,0x8b6d45b1744bc40a52bf0ed047738017b78b047f,408.4088485695956,11/27/2021, 12:40:33 PM
1638034718000,0.29,0x87fdce43fcca8ca65f984dd8faeec8bd398818bf,1184.385660851827,11/27/2021, 12:38:38 PM
1638034718000,0.5,0xf28a865a8c4b62cf05d583b02dd658c0bef2307c,2042.0442428479778,11/27/2021, 12:38:38 PM
1638034646000,0.2,0x156f3116488ed4681c748c3eeeca4913fafe4b82,816.8176971391912,11/27/2021, 12:37:26 PM
1638034608000,0.01443253,0x34bbab8ec6c6a4a4bc7ac662f8687df37f90407e,58.94372959246145,11/27/2021, 12:36:48 PM
1638034460000,0.26,0x1df24622941c97840ba53e2b165d4bcd0d86464a,1061.8630062809484,11/27/2021, 12:34:20 PM
1638034460000,0.04,0x69177e88c27a0eb97562e979c717743c5358e267,163.36353942783822,11/27/2021, 12:34:20 PM
1638034441000,0.01,0x4c82e5913ecac685c2458f9a0ae31dbb19cd61fb,40.840884856959555,11/27/2021, 12:34:01 PM
1638034428000,0.12,0xfeac37ccc4afbc8ae635b510be41d2eac8e171ed,490.09061828351463,11/27/2021, 12:33:48 PM
1638034368000,0.5,0xa8e551414db7b2118a81ffb4f2893b880df06862,2042.0442428479778,11/27/2021, 12:32:48 PM
1638034116000,0.12,0xbdefcc579b2bc6b8a42bde4fc61e73cd3cfb521f,490.09061828351463,11/27/2021, 12:28:36 PM
1638034017000,2.4,0xc5744272545dc70f99c7bd7142ce5ea8ee8ad0b0,9801.812365670294,11/27/2021, 12:26:57 PM
1638033973000,0.566,0x73865ab70431b874619ab8fe36bb2c292a643b2f,2311.5940829039105,11/27/2021, 12:26:13 PM
1638033772000,0.00024054,0xaf10bea514ac90d0cb51a186cae8eaaef78e0ae8,0.9823866443493051,11/27/2021, 12:22:52 PM
1638033762000,2,0x4efb61903e2b63dfd738ddb54cfa6727b48f248e,8168.176971391911,11/27/2021, 12:22:42 PM
1638033607000,9.7,0x7ef7b39ef64d5f85794b67f0212d6e5118b1bc68,39615.658311250765,11/27/2021, 12:20:07 PM
1638033501000,0.118,0xd10ce50f5f91d0abfe7d69f4b52ff4bdbe157c28,481.9224413121227,11/27/2021, 12:18:21 PM
1638033501000,0.22,0x6392bc738b0ddea8dd8e16f1c8174f51f69bee06,898.4994668531102,11/27/2021, 12:18:21 PM
1638033493000,0.18,0x3dbf08a00da87a1f23135df929edccf6379693e9,735.135927425272,11/27/2021, 12:18:13 PM
1638033481000,0.02,0x9e21a92ca45d634466d98a6a1a13f52c3e1b43fb,81.68176971391911,11/27/2021, 12:18:01 PM
1638033287000,0.2,0x968693a58eac7ca49b43906f605032d8dd2b1c51,816.8176971391912,11/27/2021, 12:14:47 PM
1638033267000,1.29,0x8a231dba4aa358085c4eba0c32d241da52b336c9,5268.474146547783,11/27/2021, 12:14:27 PM
1638033221000,0.6,0x3f582c37e7538f012f7c7338431b9309f4344403,2450.4530914175734,11/27/2021, 12:13:41 PM
1638033083000,0.02,0xe413f8880cf436bc8d4419e7ead4c25b2f6ef151,81.68176971391911,11/27/2021, 12:11:23 PM
1638033073000,0.02,0xbac4646ef796e5f43fd406e2a63c9824c844bfec,81.68176971391911,11/27/2021, 12:11:13 PM
1638032919000,0.05,0x9b1ef57c2c7510adb772ca6cf2abcadd58342a1f,204.2044242847978,11/27/2021, 12:08:39 PM
1638032919000,0.33,0xb0e4011f4b4a0195c9bb01f1d8aa3dd0f2b7322e,1347.7492002796655,11/27/2021, 12:08:39 PM
1638032848000,0.87,0x5226788e2de5bf89efeb37a976095e6a587d92c2,3553.156982555481,11/27/2021, 12:07:28 PM
1638032848000,0.16,0x55ecdc4d7ae4b4dc5e37f57ea1afee46a4af645f,653.4541577113529,11/27/2021, 12:07:28 PM
1638032711000,0.02,0x8daf34190000d97a587b8c1a4af63bc0d2dbd4c5,81.68176971391911,11/27/2021, 12:05:11 PM
1638032509000,0.1,0x8b621fd03ffb6871817fa1dd19d910ed935fad47,408.4088485695956,11/27/2021, 12:01:49 PM
1638032509000,0.2,0x6e08f5daafc2668bf337cbcbb2a4e17e9fd5bb78,816.8176971391912,11/27/2021, 12:01:49 PM
1638032414000,0.01,0xdb624b8699a8c8375e213a1245267c9ce7c489f1,40.840884856959555,11/27/2021, 12:00:14 PM
1638032397000,0.1,0xd3ea7b3e5390219dacbefe6b80cccd4765c3bd40,408.4088485695956,11/27/2021, 11:59:57 AM
1638032352000,0.08,0x37cc28f835ea2337dd49f22d2d982dc9b6b4df55,326.72707885567644,11/27/2021, 11:59:12 AM
1638032328000,0.2,0x6be283c5473c7c95fa1730077be80eaa71611777,816.8176971391912,11/27/2021, 11:58:48 AM
1638032305000,0.1,0xb42345d01a4f29e9ca0831b65018b51a999fab62,408.4088485695956,11/27/2021, 11:58:25 AM
1638032043000,0.1,0xaeacc53f6e7e46b317e18354bd16b3b0fa52ea27,408.4088485695956,11/27/2021, 11:54:03 AM
1638031986000,0.2,0x64dc75fefc81bf8273f9a17b75a1e87d350b0201,816.8176971391912,11/27/2021, 11:53:06 AM
1638031962000,0.1,0xc7d1aadac193c242fdf311e41d8542cae1111111,408.4088485695956,11/27/2021, 11:52:42 AM
1638031962000,0.3,0x9a4144a5fa0070336b53544bf9c00734068f8d08,1225.2265457087867,11/27/2021, 11:52:42 AM
1638031851000,0.03,0x4324a7c9679dbdf26ea2f98a0c1545cab2a9d935,122.52265457087866,11/27/2021, 11:50:51 AM
1638031851000,0.01,0x3486a3f08e15e7e401b4527252bf14ac6f3837c6,40.840884856959555,11/27/2021, 11:50:51 AM
1638031643000,0.05,0x4e892622181587805df303338a43759d20ba1350,204.2044242847978,11/27/2021, 11:47:23 AM
1638031643000,0.08,0x3f8578f844f7e2e69f4a2464dab2178ee56f1f91,326.72707885567644,11/27/2021, 11:47:23 AM
1638031616000,0.01203606,0x21b68c364ace7292f871f0a5a50956c3d1e16bd8,49.156334059145664,11/27/2021, 11:46:56 AM
1638031616000,0.02,0x996decac4e3a9661514e14efb673cef34a9b00a0,81.68176971391911,11/27/2021, 11:46:56 AM
1638031554000,1,0xc7d1aadac193c242fdf311e41d8542cae1111111,4084.0884856959556,11/27/2021, 11:45:54 AM
1638031511000,0.1,0x3f2944a124e6d417bf065a47cf317a82af16e5ad,408.4088485695956,11/27/2021, 11:45:11 AM
1638031347000,0.1,0x7a1e9a7782b5d6336e6000bd8e817f1d29d0a566,408.4088485695956,11/27/2021, 11:42:27 AM
1638031136000,0.1,0x821f80d3c57bfb5245497ca38f7c938ffbf69da3,408.4088485695956,11/27/2021, 11:38:56 AM
1638031109000,0.1,0x850b83248e099ca120cb2470eaf91557539a6406,408.4088485695956,11/27/2021, 11:38:29 AM
1638031083000,1,0xab9c38ec226d73e2f1d5c128858114aaf05e2edf,4084.0884856959556,11/27/2021, 11:38:03 AM
1638030835000,0.053,0xd7da5e66ccddc1b54271ca525586115674d35073,216.45668974188564,11/27/2021, 11:33:55 AM
1638030835000,0.2,0x5a0a5bd940eb26b221506a36b31977c5781476ea,816.8176971391912,11/27/2021, 11:33:55 AM
1638030792000,1,0x5cd20f7dcc6e923596777d5f69797ca457a690da,4084.0884856959556,11/27/2021, 11:33:12 AM
1638030773000,0.2,0x6e93d1880c87a254d142c46f712074f6ce378e14,816.8176971391912,11/27/2021, 11:32:53 AM
1638030757000,1,0x78d5d3e9d17894ceabbb661d78b70d6109eb21f2,4084.0884856959556,11/27/2021, 11:32:37 AM
1638030732000,0.01,0x30937d8d9766422577b9905fdb3698e9ff8e032c,40.840884856959555,11/27/2021, 11:32:12 AM
1638030608000,0.1,0x86944a54db88ebf12d789097efaefe0a45c4a8eb,408.4088485695956,11/27/2021, 11:30:08 AM
1638030497000,0.1,0x0cf1bf277d19925cbcf927126af7d891591c5913,408.4088485695956,11/27/2021, 11:28:17 AM
1638030497000,0.05,0xf3e808662f0b88798628ab4dbbdbfc3934a78844,204.2044242847978,11/27/2021, 11:28:17 AM
1638030464000,0.1,0x626125d30a86d3b069dcc3a72c81e4174a4eaf90,408.4088485695956,11/27/2021, 11:27:44 AM
1638030443000,2,0x0e9d559bf81f7478159d8cf6fdf37d6b62922f3e,8168.176971391911,11/27/2021, 11:27:23 AM
1638030407000,0.2,0xf1fdf16f8e99818beb73a24d77b59e1b7801d6df,816.8176971391912,11/27/2021, 11:26:47 AM
1638030388000,0.35,0xe47290e75e8f5e7451672b1a0defb47e66c50cd6,1429.4309699935843,11/27/2021, 11:26:28 AM
1638030363000,0.01,0x0be00fba2d688d7a7f3614e0f1fa07d4afb67d36,40.840884856959555,11/27/2021, 11:26:03 AM
1638030285000,0.1,0x57168857cba6fe3727fa540a139da27c1a495fc8,408.4088485695956,11/27/2021, 11:24:45 AM
1638030285000,0.05,0xb6e34a8a93031a24c264be59d0bac00bcaef9051,204.2044242847978,11/27/2021, 11:24:45 AM
1638030285000,0.04,0xa381e990af059eeee0ede4e6fe808867a75f55f9,163.36353942783822,11/27/2021, 11:24:45 AM
1638030251000,0.01,0x3addc2ce68d7f94af141a3bbcb86aaca1ec4494f,40.840884856959555,11/27/2021, 11:24:11 AM
1638030131000,0.06,0xe1bb818080fa3fb981cd5c9a75b6b7511bf60db8,245.04530914175731,11/27/2021, 11:22:11 AM
1638029948000,0.4,0x962b5c3bd16381fa5105eeba987022242fd272bb,1633.6353942783824,11/27/2021, 11:19:08 AM
1638029844000,1,0x7f78734f0ddb97c1dd898de20694dfca991b1604,4084.0884856959556,11/27/2021, 11:17:24 AM
1638029541000,1,0xaf2a76b6d5ab06d709e2809f64590d64d0d94a06,4084.0884856959556,11/27/2021, 11:12:21 AM
1638029465000,0.08,0x21bf87f919a53f215bf86e7910db454b791f81e1,326.72707885567644,11/27/2021, 11:11:05 AM
1638029463000,1,0x3409fa7de1aa34db476808eca6bb0e8ef7915eae,4084.0884856959556,11/27/2021, 11:11:03 AM
1638029332000,1,0x2a96e87e968c85a13987bc4b868330d2754db8bb,4084.0884856959556,11/27/2021, 11:08:52 AM
1638029285000,0.1,0x7b7327767c84ff79c890fd5a23ec71165efd42c7,408.4088485695956,11/27/2021, 11:08:05 AM
1638029200000,1,0x5af82019f144adcc884b6a4d0a9597114981bdab,4084.0884856959556,11/27/2021, 11:06:40 AM
1638029113000,1,0x8bc010b12cb16be7db8752db005df069ffdad12c,4084.0884856959556,11/27/2021, 11:05:13 AM
1638029095000,0.08,0x545cf6662bf240c25daedda58014d96fe7d48b61,326.72707885567644,11/27/2021, 11:04:55 AM
1638029074000,0.046,0x30ec37d327e9b7f80f98babe49deca36507b6541,187.86807034201397,11/27/2021, 11:04:34 AM
1638029057000,0.1,0x5c124f5cc7dca0fbdca10dcc8e2d1205b3ef4c34,408.4088485695956,11/27/2021, 11:04:17 AM
1638029057000,0.8,0x6dc3c158f3b05a9a16208daa1255b78d38d9ddf6,3267.2707885567647,11/27/2021, 11:04:17 AM
1638029051000,2,0x2461fb825a47fed154776205842135972f4f4b88,8168.176971391911,11/27/2021, 11:04:11 AM
1638028743000,0.18,0x17aeb2b0b9f8bd9a04168dd427b97ab42e7914d1,735.135927425272,11/27/2021, 10:59:03 AM
1638028656000,0.7,0x0380d151b5a1881a2f2a8a55176f70d7ebab8cf7,2858.8619399871686,11/27/2021, 10:57:36 AM
