timestamp,amount,caller,amountFiat,date
1665279467000,152.32197742999307,0x823b92d6a4b2aed4b15675c7917c9f922ea8adad,201410.74381088754,10/8/2022, 9:37:47 PM
1656460033000,169,0x823b92d6a4b2aed4b15675c7917c9f922ea8adad,193257.16753684828,6/28/2022, 7:47:13 PM
1656459795000,0.739,0x468f178672c86bfa02e5e1b0413c3ccf55a37409,845.0712828978159,6/28/2022, 7:43:15 PM
