timestamp,amount,caller,amountFiat,date
1663357331000,0.00069876,0x36f8a9ebb4479b1b877920b4ce0a11ee25c29a8b,1.0007751176337514,9/16/2022, 3:42:11 PM
1663357235000,0.00069876,0x36f8a9ebb4479b1b877920b4ce0a11ee25c29a8b,1.0007751176337514,9/16/2022, 3:40:35 PM
1663357139000,0.00069876,0x36f8a9ebb4479b1b877920b4ce0a11ee25c29a8b,1.0007751176337514,9/16/2022, 3:38:59 PM
1663356995000,0.00069876,0x36f8a9ebb4479b1b877920b4ce0a11ee25c29a8b,1.0007751176337514,9/16/2022, 3:36:35 PM
1663356923000,0.00069876,0x36f8a9ebb4479b1b877920b4ce0a11ee25c29a8b,1.0007751176337514,9/16/2022, 3:35:23 PM
1663356707000,0.00069876,0x36f8a9ebb4479b1b877920b4ce0a11ee25c29a8b,1.0007751176337514,9/16/2022, 3:31:47 PM
1663356371000,0.00069876,0x36f8a9ebb4479b1b877920b4ce0a11ee25c29a8b,1.0007751176337514,9/16/2022, 3:26:11 PM
1663356239000,0.00069876,0x36f8a9ebb4479b1b877920b4ce0a11ee25c29a8b,1.0007751176337514,9/16/2022, 3:23:59 PM
1663356059000,0.00069876,0x36f8a9ebb4479b1b877920b4ce0a11ee25c29a8b,1.0007751176337514,9/16/2022, 3:20:59 PM
1663355795000,0.00069876,0x36f8a9ebb4479b1b877920b4ce0a11ee25c29a8b,1.0007751176337514,9/16/2022, 3:16:35 PM
1663355555000,0.00069876,0x36f8a9ebb4479b1b877920b4ce0a11ee25c29a8b,1.0007751176337514,9/16/2022, 3:12:35 PM
1663355459000,0.00069876,0x36f8a9ebb4479b1b877920b4ce0a11ee25c29a8b,1.0007751176337514,9/16/2022, 3:10:59 PM
1663355243000,0.0076864,0x36f8a9ebb4479b1b877920b4ce0a11ee25c29a8b,11.008583582603565,9/16/2022, 3:07:23 PM
1663354943000,0.00698763,0x36f8a9ebb4479b1b877920b4ce0a11ee25c29a8b,10.00779414281174,9/16/2022, 3:02:23 PM
1663354523000,0.04832727,0x36f8a9ebb4479b1b877920b4ce0a11ee25c29a8b,69.21508002628666,9/16/2022, 2:55:23 PM
1663354331000,0.0007004,0xc82970ce17c5b6ee0fef129297f217b2f5dfe1f7,1.0031239515580164,9/16/2022, 2:52:11 PM
1663279259000,0.004095555346552085,0x57a6a824d389169b752d355f49d1a4fa4fbae907,6.028655801252614,9/15/2022, 6:00:59 PM
1663145810000,0.000243902439024391,0x403a4400dd5e04a3ad80f2f4d4d78fbceece3321,0.39887029419320263,9/14/2022, 4:56:50 AM
1663118207000,0.020491009297662593,0xe16a238d207b9ac8b419c7a866b0de013c73357b,33.510345118184645,9/13/2022, 9:16:47 PM
1663030572000,0.001,0x7f726bae10bd055fac980abd001945fd9a1d6879,1.5732052136951713,9/12/2022, 8:56:12 PM
1663014074000,0.021192249441387426,0x60535a6605958fff6cec5b1e92892601efb3473b,36.24222823747888,9/12/2022, 4:21:14 PM
1662974855000,0.001536585365853659,0x82639e8b08299311426cc1fcf36e37054f22de5b,2.6278134225279484,9/12/2022, 5:27:35 AM
1662864460000,0.04154639875325584,0xca6ed3fdc8162304d7f1fcfc9ca3a81632d5e5b0,73.1763931984494,9/10/2022, 10:47:40 PM
1662860297000,0.08290536478582093,0xca6ed3fdc8162304d7f1fcfc9ca3a81632d5e5b0,146.02265789288626,9/10/2022, 9:38:17 PM
1662857631000,0.02169755042895233,0x36f8a9ebb4479b1b877920b4ce0a11ee25c29a8b,38.21627215061027,9/10/2022, 8:53:51 PM
1662854938000,0.0549305074150692,0xc109636a2b47f8b290cc134dd446fcd7d7e0cc94,96.75005607749436,9/10/2022, 8:08:58 PM
1662739149000,0.04147008842679075,0xf7253a0e87e39d2cd6365919d4a3d56d431d0041,71.20733324173321,9/9/2022, 11:59:09 AM
1662734868000,0.048779084283039585,0x823b92d6a4b2aed4b15675c7917c9f922ea8adad,83.75744160518998,9/9/2022, 10:47:48 AM
1662734582000,0.0975609756097561,0x823b92d6a4b2aed4b15675c7917c9f922ea8adad,167.51970312039487,9/9/2022, 10:43:02 AM
1662688446000,0.002006571148925482,0x57a6a824d389169b752d355f49d1a4fa4fbae907,3.4454370823689504,9/8/2022, 9:54:06 PM
1662643247000,0.010367848951340708,0xf7253a0e87e39d2cd6365919d4a3d56d431d0041,16.961097695541405,9/8/2022, 9:20:47 AM
1662640442000,0.000973663563262125,0x2d57be1ac8f55c25eb35aa06e4609633971a6206,1.5928475517520266,9/8/2022, 8:34:02 AM
1662625704000,0.000487804878048781,0x0c057c74fe71aef32482ae6e2daa3c444c29cec1,0.798015695616122,9/8/2022, 4:28:24 AM
1662571650000,0.0001,0x8c329635267f684359a539b0c6bdcf9ed24a932c,0.16298832311636494,9/7/2022, 1:27:30 PM
1662558639000,0.002126959973921896,0x57a6a824d389169b752d355f49d1a4fa4fbae907,3.466696394851571,9/7/2022, 9:50:39 AM
1662543000000,0.08780487804878048,0x80000000000495561f29841ab6e2ddd2bbf88b54,143.1116983460765,9/7/2022, 5:30:00 AM
1662537890000,0.003658536585365854,0x472731c3aa2beddff525914f17bf334f906fc33b,5.962987431086522,9/7/2022, 4:04:50 AM
1662512557000,0.017450038418242535,0x2bd5d2e3d5852ad9960638083cb7c9f493e7a597,28.44152500105496,9/6/2022, 9:02:37 PM
1662483146000,0.013774436142879149,0x0b537e107caf82aa05774ef2bf029b0cf53928c8,21.55091740405942,9/6/2022, 12:52:26 PM
1662480312000,0.001314243604251754,0x57a6a824d389169b752d355f49d1a4fa4fbae907,2.0562115988090652,9/6/2022, 12:05:12 PM
1662479785000,1e-18,0xf7253a0e87e39d2cd6365919d4a3d56d431d0041,1.5645589540302463e-15,9/6/2022, 11:56:25 AM
